get  key  time: 0.00201131 s, token_id len: 33, device: disk
get value time: 0.00012033 s, token_id len: 8, device: cuda:0
get  key  time: 0.00094499 s, token_id len: 10, device: disk
get value time: 0.00069421 s, token_id len: 10, device: disk
get  key  time: 0.00013945 s, token_id len: 40, device: cuda:0
get value time: 0.00012903 s, token_id len: 40, device: cuda:0
get  key  time: 0.00012284 s, token_id len: 14, device: cuda:0
get value time: 0.00012286 s, token_id len: 14, device: cuda:0
get  key  time: 0.00089152 s, token_id len: 10, device: disk
get value time: 0.00090666 s, token_id len: 10, device: disk
get  key  time: 0.00014126 s, token_id len: 48, device: cuda:0
get value time: 0.00013045 s, token_id len: 48, device: cuda:0
get  key  time: 0.00012093 s, token_id len: 6, device: cuda:0
get value time: 0.00011961 s, token_id len: 6, device: cuda:0
get  key  time: 0.00071409 s, token_id len: 10, device: disk
get value time: 0.00100979 s, token_id len: 10, device: disk
get  key  time: 0.00013960 s, token_id len: 38, device: cuda:0
get value time: 0.00012663 s, token_id len: 38, device: cuda:0
get  key  time: 0.00012127 s, token_id len: 16, device: cuda:0
get value time: 0.00012139 s, token_id len: 16, device: cuda:0
get  key  time: 0.00094124 s, token_id len: 10, device: disk
get value time: 0.00068087 s, token_id len: 10, device: disk
get  key  time: 0.00013854 s, token_id len: 45, device: cuda:0
get value time: 0.00012842 s, token_id len: 45, device: cuda:0
get  key  time: 0.00012387 s, token_id len: 9, device: cuda:0
get value time: 0.00012172 s, token_id len: 9, device: cuda:0
get  key  time: 0.00091269 s, token_id len: 10, device: disk
get value time: 0.00100790 s, token_id len: 10, device: disk
get  key  time: 0.00013770 s, token_id len: 43, device: cuda:0
get value time: 0.00012829 s, token_id len: 43, device: cuda:0
get  key  time: 0.00012352 s, token_id len: 11, device: cuda:0
get value time: 0.00012249 s, token_id len: 11, device: cuda:0
get  key  time: 0.00069552 s, token_id len: 10, device: disk
get value time: 0.00099598 s, token_id len: 10, device: disk
get  key  time: 0.00013996 s, token_id len: 44, device: cuda:0
get value time: 0.00012705 s, token_id len: 44, device: cuda:0
get  key  time: 0.00012475 s, token_id len: 10, device: cuda:0
get value time: 0.00012153 s, token_id len: 10, device: cuda:0
get  key  time: 0.00108262 s, token_id len: 10, device: disk
get value time: 0.00101809 s, token_id len: 10, device: disk
get  key  time: 0.00014950 s, token_id len: 43, device: cuda:0
get value time: 0.00013703 s, token_id len: 43, device: cuda:0
get  key  time: 0.00012356 s, token_id len: 11, device: cuda:0
get value time: 0.00012105 s, token_id len: 11, device: cuda:0
get  key  time: 0.00088813 s, token_id len: 10, device: disk
get value time: 0.00097592 s, token_id len: 10, device: disk
get  key  time: 0.00013834 s, token_id len: 45, device: cuda:0
get value time: 0.00013113 s, token_id len: 45, device: cuda:0
get  key  time: 0.00012264 s, token_id len: 5, device: cuda:0
get value time: 0.00012085 s, token_id len: 5, device: cuda:0
get  key  time: 0.00082127 s, token_id len: 10, device: disk
get value time: 0.00095517 s, token_id len: 10, device: disk
get  key  time: 0.00013915 s, token_id len: 48, device: cuda:0
get value time: 0.00012939 s, token_id len: 48, device: cuda:0
get  key  time: 0.00012347 s, token_id len: 6, device: cuda:0
get value time: 0.00013087 s, token_id len: 6, device: cuda:0
get  key  time: 0.00098632 s, token_id len: 10, device: disk
get value time: 0.00087562 s, token_id len: 10, device: disk
get  key  time: 0.00013919 s, token_id len: 42, device: cuda:0
get value time: 0.00012741 s, token_id len: 42, device: cuda:0
get  key  time: 0.00012531 s, token_id len: 12, device: cuda:0
get value time: 0.00012029 s, token_id len: 12, device: cuda:0
get  key  time: 0.00100804 s, token_id len: 10, device: disk
get value time: 0.00096445 s, token_id len: 10, device: disk
get  key  time: 0.00013831 s, token_id len: 47, device: cuda:0
get value time: 0.00012814 s, token_id len: 47, device: cuda:0
get  key  time: 0.00012273 s, token_id len: 7, device: cuda:0
get value time: 0.00012059 s, token_id len: 7, device: cuda:0
get  key  time: 0.00089161 s, token_id len: 10, device: disk
get value time: 0.00086577 s, token_id len: 10, device: disk
get  key  time: 0.00013595 s, token_id len: 45, device: cuda:0
get value time: 0.00012674 s, token_id len: 45, device: cuda:0
get  key  time: 0.00012170 s, token_id len: 9, device: cuda:0
get value time: 0.00012064 s, token_id len: 9, device: cuda:0
get  key  time: 0.00095424 s, token_id len: 10, device: disk
get value time: 0.00091148 s, token_id len: 10, device: disk
get  key  time: 0.00014035 s, token_id len: 44, device: cuda:0
get value time: 0.00012897 s, token_id len: 44, device: cuda:0
get  key  time: 0.00012252 s, token_id len: 10, device: cuda:0
get value time: 0.00012079 s, token_id len: 10, device: cuda:0
get  key  time: 0.00090949 s, token_id len: 10, device: disk
get value time: 0.00082738 s, token_id len: 10, device: disk
get  key  time: 0.00014514 s, token_id len: 45, device: cuda:0
get value time: 0.00012667 s, token_id len: 45, device: cuda:0
get  key  time: 0.00012228 s, token_id len: 9, device: cuda:0
get value time: 0.00012051 s, token_id len: 9, device: cuda:0
get  key  time: 0.00094084 s, token_id len: 10, device: disk
get value time: 0.00092010 s, token_id len: 10, device: disk
get  key  time: 0.00013644 s, token_id len: 45, device: cuda:0
get value time: 0.00012515 s, token_id len: 45, device: cuda:0
get  key  time: 0.00011972 s, token_id len: 9, device: cuda:0
get value time: 0.00012101 s, token_id len: 9, device: cuda:0
get  key  time: 0.00094616 s, token_id len: 10, device: disk
get value time: 0.00092462 s, token_id len: 10, device: disk
get  key  time: 0.00013618 s, token_id len: 45, device: cuda:0
get value time: 0.00012689 s, token_id len: 45, device: cuda:0
get  key  time: 0.00012324 s, token_id len: 9, device: cuda:0
get value time: 0.00012207 s, token_id len: 9, device: cuda:0
get  key  time: 0.00093138 s, token_id len: 10, device: disk
get value time: 0.00087436 s, token_id len: 10, device: disk
get  key  time: 0.00013789 s, token_id len: 45, device: cuda:0
get value time: 0.00013680 s, token_id len: 45, device: cuda:0
get  key  time: 0.00012372 s, token_id len: 9, device: cuda:0
get value time: 0.00012179 s, token_id len: 9, device: cuda:0
get  key  time: 0.00084692 s, token_id len: 10, device: disk
get value time: 0.00091477 s, token_id len: 10, device: disk
get  key  time: 0.00013680 s, token_id len: 46, device: cuda:0
get value time: 0.00012902 s, token_id len: 46, device: cuda:0
get  key  time: 0.00012418 s, token_id len: 8, device: cuda:0
get value time: 0.00012232 s, token_id len: 8, device: cuda:0
get  key  time: 0.00102019 s, token_id len: 10, device: disk
get value time: 0.00097184 s, token_id len: 10, device: disk
get  key  time: 0.00013598 s, token_id len: 47, device: cuda:0
get value time: 0.00012574 s, token_id len: 47, device: cuda:0
get  key  time: 0.00012387 s, token_id len: 7, device: cuda:0
get value time: 0.00012289 s, token_id len: 7, device: cuda:0
get  key  time: 0.00089620 s, token_id len: 10, device: disk
get value time: 0.00100445 s, token_id len: 10, device: disk
get  key  time: 0.00014226 s, token_id len: 40, device: cuda:0
get value time: 0.00012888 s, token_id len: 40, device: cuda:0
get  key  time: 0.00012723 s, token_id len: 14, device: cuda:0
get value time: 0.00012214 s, token_id len: 14, device: cuda:0
get  key  time: 0.00090421 s, token_id len: 10, device: disk
get value time: 0.00099842 s, token_id len: 10, device: disk
get  key  time: 0.00014286 s, token_id len: 41, device: cuda:0
get value time: 0.00013003 s, token_id len: 41, device: cuda:0
get  key  time: 0.00012338 s, token_id len: 13, device: cuda:0
get value time: 0.00012096 s, token_id len: 13, device: cuda:0
get  key  time: 0.00103379 s, token_id len: 10, device: disk
get value time: 0.00087912 s, token_id len: 10, device: disk
get  key  time: 0.00013622 s, token_id len: 45, device: cuda:0
get value time: 0.00012544 s, token_id len: 45, device: cuda:0
get  key  time: 0.00012422 s, token_id len: 9, device: cuda:0
get value time: 0.00012216 s, token_id len: 9, device: cuda:0
get  key  time: 0.00094214 s, token_id len: 10, device: disk
get value time: 0.00094825 s, token_id len: 10, device: disk
get  key  time: 0.00014272 s, token_id len: 48, device: cuda:0
get value time: 0.00014641 s, token_id len: 48, device: cuda:0
get  key  time: 0.00012659 s, token_id len: 6, device: cuda:0
get value time: 0.00012115 s, token_id len: 6, device: cuda:0
get  key  time: 0.00010472 s, token_id len: 10, device: cuda:0
get value time: 0.00009847 s, token_id len: 10, device: cuda:0
get  key  time: 0.00014076 s, token_id len: 16, device: cuda:0
get value time: 0.00012770 s, token_id len: 16, device: cuda:0
get  key  time: 0.00012489 s, token_id len: 27, device: cuda:0
get value time: 0.00012315 s, token_id len: 27, device: cuda:0
get  key  time: 0.00012549 s, token_id len: 1, device: cuda:0
get value time: 0.00012408 s, token_id len: 1, device: cuda:0
get  key  time: 0.00164891 s, token_id len: 41, device: disk
get value time: 0.00179944 s, token_id len: 41, device: disk
get  key  time: 0.00081968 s, token_id len: 12, device: disk
get value time: 0.00092257 s, token_id len: 12, device: disk
get  key  time: 0.00092642 s, token_id len: 21, device: disk
get value time: 0.00079803 s, token_id len: 21, device: disk
get  key  time: 0.00186348 s, token_id len: 20, device: disk
get value time: 0.00140559 s, token_id len: 20, device: disk
get  key  time: 0.00083837 s, token_id len: 13, device: disk
get value time: 0.00075443 s, token_id len: 13, device: disk
get  key  time: 0.00089706 s, token_id len: 10, device: disk
get value time: 0.00087874 s, token_id len: 10, device: disk
get  key  time: 0.00153973 s, token_id len: 8, device: disk
get value time: 0.00160705 s, token_id len: 8, device: disk
get  key  time: 0.00198810 s, token_id len: 27, device: disk
get value time: 0.00174476 s, token_id len: 27, device: disk
get  key  time: 0.00078135 s, token_id len: 8, device: disk
get value time: 0.00080952 s, token_id len: 8, device: disk
get  key  time: 0.00097982 s, token_id len: 10, device: disk
get value time: 0.00069040 s, token_id len: 10, device: disk
get  key  time: 0.00137852 s, token_id len: 39, device: disk
get value time: 0.00164756 s, token_id len: 39, device: disk
get  key  time: 0.00085905 s, token_id len: 10, device: disk
get value time: 0.00054290 s, token_id len: 10, device: disk
get  key  time: 0.00087004 s, token_id len: 10, device: disk
get value time: 0.00081614 s, token_id len: 10, device: disk
get  key  time: 0.00156798 s, token_id len: 24, device: disk
get value time: 0.00164610 s, token_id len: 24, device: disk
get  key  time: 0.00170284 s, token_id len: 14, device: disk
get value time: 0.00149604 s, token_id len: 14, device: disk
get  key  time: 0.00075101 s, token_id len: 5, device: disk
get value time: 0.00065907 s, token_id len: 5, device: disk
get  key  time: 0.00071703 s, token_id len: 10, device: disk
get value time: 0.00082940 s, token_id len: 10, device: disk
get  key  time: 0.00127412 s, token_id len: 40, device: disk
get value time: 0.00169759 s, token_id len: 40, device: disk
get  key  time: 0.00068518 s, token_id len: 10, device: disk
get value time: 0.00073846 s, token_id len: 10, device: disk
get  key  time: 0.00095027 s, token_id len: 10, device: disk
get value time: 0.00098120 s, token_id len: 10, device: disk
get  key  time: 0.00163723 s, token_id len: 39, device: disk
get value time: 0.00127066 s, token_id len: 39, device: disk
get  key  time: 0.00055947 s, token_id len: 14, device: disk
get value time: 0.00072660 s, token_id len: 14, device: disk
get  key  time: 0.00069570 s, token_id len: 10, device: disk
get value time: 0.00095494 s, token_id len: 10, device: disk
get  key  time: 0.00130543 s, token_id len: 2, device: disk
get value time: 0.00191635 s, token_id len: 2, device: disk
get  key  time: 0.00162164 s, token_id len: 35, device: disk
get value time: 0.00174138 s, token_id len: 35, device: disk
get  key  time: 0.00076569 s, token_id len: 6, device: disk
get value time: 0.00053439 s, token_id len: 6, device: disk
get  key  time: 0.00096899 s, token_id len: 10, device: disk
get value time: 0.00069741 s, token_id len: 10, device: disk
get  key  time: 0.00174147 s, token_id len: 42, device: disk
get value time: 0.00132285 s, token_id len: 42, device: disk
get  key  time: 0.00061258 s, token_id len: 11, device: disk
get value time: 0.00079662 s, token_id len: 11, device: disk
get  key  time: 0.00084479 s, token_id len: 10, device: disk
get value time: 0.00082946 s, token_id len: 10, device: disk
get  key  time: 0.00167679 s, token_id len: 42, device: disk
get value time: 0.00159623 s, token_id len: 42, device: disk
get  key  time: 0.00079336 s, token_id len: 11, device: disk
get value time: 0.00062537 s, token_id len: 11, device: disk
get  key  time: 0.00082875 s, token_id len: 10, device: disk
get value time: 0.00069635 s, token_id len: 10, device: disk
get  key  time: 0.00139466 s, token_id len: 42, device: disk
get value time: 0.00170608 s, token_id len: 42, device: disk
get  key  time: 0.00067006 s, token_id len: 8, device: disk
get value time: 0.00065795 s, token_id len: 8, device: disk
get  key  time: 0.00094001 s, token_id len: 10, device: disk
get value time: 0.00090210 s, token_id len: 10, device: disk
get  key  time: 0.00181936 s, token_id len: 38, device: disk
get value time: 0.00141879 s, token_id len: 38, device: disk
get  key  time: 0.00055243 s, token_id len: 11, device: disk
get value time: 0.00059363 s, token_id len: 11, device: disk
get  key  time: 0.00069382 s, token_id len: 10, device: disk
get value time: 0.00088414 s, token_id len: 10, device: disk
get  key  time: 0.00145129 s, token_id len: 41, device: disk
get value time: 0.00163205 s, token_id len: 41, device: disk
get  key  time: 0.00093347 s, token_id len: 8, device: disk
get value time: 0.00054861 s, token_id len: 8, device: disk
get  key  time: 0.00093071 s, token_id len: 10, device: disk
get value time: 0.00085851 s, token_id len: 10, device: disk
get  key  time: 0.00157532 s, token_id len: 42, device: disk
get value time: 0.00139531 s, token_id len: 42, device: disk
get  key  time: 0.00076950 s, token_id len: 11, device: disk
get value time: 0.00081663 s, token_id len: 11, device: disk
get  key  time: 0.00069544 s, token_id len: 10, device: disk
get value time: 0.00087002 s, token_id len: 10, device: disk
get  key  time: 0.00161517 s, token_id len: 42, device: disk
get value time: 0.00182668 s, token_id len: 42, device: disk
get  key  time: 0.00054447 s, token_id len: 11, device: disk
get value time: 0.00061262 s, token_id len: 11, device: disk
get  key  time: 0.00091470 s, token_id len: 10, device: disk
get value time: 0.00092485 s, token_id len: 10, device: disk
get  key  time: 0.00154738 s, token_id len: 41, device: disk
get value time: 0.00149800 s, token_id len: 41, device: disk
get  key  time: 0.00081749 s, token_id len: 9, device: disk
get value time: 0.00111292 s, token_id len: 9, device: disk
get  key  time: 0.00092972 s, token_id len: 10, device: disk
get value time: 0.00097057 s, token_id len: 10, device: disk
get  key  time: 0.00171820 s, token_id len: 42, device: disk
get value time: 0.00173728 s, token_id len: 42, device: disk
get  key  time: 0.00076084 s, token_id len: 11, device: disk
get value time: 0.00089125 s, token_id len: 11, device: disk
get  key  time: 0.00089863 s, token_id len: 10, device: disk
get value time: 0.00098767 s, token_id len: 10, device: disk
get  key  time: 0.00151353 s, token_id len: 38, device: disk
get value time: 0.00167969 s, token_id len: 38, device: disk
get  key  time: 0.00081607 s, token_id len: 12, device: disk
get value time: 0.00068130 s, token_id len: 12, device: disk
get  key  time: 0.00083450 s, token_id len: 10, device: disk
get value time: 0.00090859 s, token_id len: 10, device: disk
get  key  time: 0.00202381 s, token_id len: 42, device: disk
get value time: 0.00162031 s, token_id len: 42, device: disk
get  key  time: 0.00076232 s, token_id len: 11, device: disk
get value time: 0.00080339 s, token_id len: 11, device: disk
get  key  time: 0.00096782 s, token_id len: 10, device: disk
get value time: 0.00087489 s, token_id len: 10, device: disk
get  key  time: 0.00161166 s, token_id len: 42, device: disk
get value time: 0.00186160 s, token_id len: 42, device: disk
get  key  time: 0.00076090 s, token_id len: 11, device: disk
get value time: 0.00087667 s, token_id len: 11, device: disk
get  key  time: 0.00093202 s, token_id len: 10, device: disk
get value time: 0.00090473 s, token_id len: 10, device: disk
get  key  time: 0.00176771 s, token_id len: 42, device: disk
get value time: 0.00130915 s, token_id len: 42, device: disk
get  key  time: 0.00084977 s, token_id len: 11, device: disk
get value time: 0.00052642 s, token_id len: 11, device: disk
get  key  time: 0.00067143 s, token_id len: 10, device: disk
get value time: 0.00092363 s, token_id len: 10, device: disk
get  key  time: 0.00188560 s, token_id len: 42, device: disk
get value time: 0.00187928 s, token_id len: 42, device: disk
get  key  time: 0.00113065 s, token_id len: 11, device: disk
get value time: 0.00075459 s, token_id len: 11, device: disk
get  key  time: 0.00326258 s, token_id len: 10, device: disk
get value time: 0.00069153 s, token_id len: 10, device: disk
get  key  time: 0.00140340 s, token_id len: 42, device: disk
get value time: 0.00168590 s, token_id len: 42, device: disk
get  key  time: 0.00060622 s, token_id len: 11, device: disk
get value time: 0.00118098 s, token_id len: 11, device: disk
get  key  time: 0.00098666 s, token_id len: 10, device: disk
get value time: 0.00096848 s, token_id len: 10, device: disk
get  key  time: 0.00192979 s, token_id len: 42, device: disk
get value time: 0.00159007 s, token_id len: 42, device: disk
get  key  time: 0.00076179 s, token_id len: 11, device: disk
get value time: 0.00077133 s, token_id len: 11, device: disk
get  key  time: 0.00091731 s, token_id len: 10, device: disk
get value time: 0.00093066 s, token_id len: 10, device: disk
get  key  time: 0.00152850 s, token_id len: 42, device: disk
get value time: 0.00185074 s, token_id len: 42, device: disk
get  key  time: 0.00082464 s, token_id len: 11, device: disk
get value time: 0.00087350 s, token_id len: 11, device: disk
get  key  time: 0.00118017 s, token_id len: 10, device: disk
get value time: 0.00093503 s, token_id len: 10, device: disk
get  key  time: 0.00182656 s, token_id len: 42, device: disk
get value time: 0.00148987 s, token_id len: 42, device: disk
get  key  time: 0.00064363 s, token_id len: 11, device: disk
get value time: 0.00075290 s, token_id len: 11, device: disk
get  key  time: 0.00094192 s, token_id len: 10, device: disk
get value time: 0.00089330 s, token_id len: 10, device: disk
get  key  time: 0.00167384 s, token_id len: 42, device: disk
get value time: 0.00166030 s, token_id len: 42, device: disk
get  key  time: 0.00099408 s, token_id len: 11, device: disk
get value time: 0.00066344 s, token_id len: 11, device: disk
get  key  time: 0.00108382 s, token_id len: 10, device: disk
get value time: 0.00088578 s, token_id len: 10, device: disk
get  key  time: 0.00177902 s, token_id len: 42, device: disk
get value time: 0.00160038 s, token_id len: 42, device: disk
get  key  time: 0.00085198 s, token_id len: 11, device: disk
get value time: 0.00081133 s, token_id len: 11, device: disk
get  key  time: 0.00093051 s, token_id len: 10, device: disk
get value time: 0.00088688 s, token_id len: 10, device: disk
get  key  time: 0.00173698 s, token_id len: 41, device: disk
get value time: 0.00188179 s, token_id len: 41, device: disk
get  key  time: 0.00079948 s, token_id len: 12, device: disk
get value time: 0.00075518 s, token_id len: 12, device: disk
get  key  time: 0.00103248 s, token_id len: 10, device: disk
get value time: 0.00094910 s, token_id len: 10, device: disk
get  key  time: 0.00153127 s, token_id len: 42, device: disk
get value time: 0.00154632 s, token_id len: 42, device: disk
get  key  time: 0.00095194 s, token_id len: 11, device: disk
get value time: 0.00053093 s, token_id len: 11, device: disk
get  key  time: 0.00090197 s, token_id len: 10, device: disk
get value time: 0.00091886 s, token_id len: 10, device: disk
get  key  time: 0.00190640 s, token_id len: 35, device: disk
get value time: 0.00185408 s, token_id len: 35, device: disk
get  key  time: 0.00104021 s, token_id len: 13, device: disk
get value time: 0.00096254 s, token_id len: 13, device: disk
get  key  time: 0.00101567 s, token_id len: 10, device: disk
get value time: 0.00082008 s, token_id len: 10, device: disk
get  key  time: 0.00168804 s, token_id len: 32, device: disk
get value time: 0.00115683 s, token_id len: 32, device: disk
get  key  time: 0.00128617 s, token_id len: 9, device: disk
get value time: 0.00182995 s, token_id len: 9, device: disk
get  key  time: 0.00055540 s, token_id len: 2, device: disk
get value time: 0.00109079 s, token_id len: 2, device: disk
get  key  time: 0.00163173 s, token_id len: 18, device: disk
get value time: 0.00182660 s, token_id len: 18, device: disk
get  key  time: 0.00092678 s, token_id len: 7, device: disk
get value time: 0.00087967 s, token_id len: 7, device: disk
get  key  time: 0.00186127 s, token_id len: 11, device: disk
get value time: 0.00150565 s, token_id len: 11, device: disk
get  key  time: 0.00050531 s, token_id len: 1, device: disk
get value time: 0.00050469 s, token_id len: 1, device: disk
get  key  time: 0.00095536 s, token_id len: 10, device: disk
get value time: 0.00091000 s, token_id len: 10, device: disk
get  key  time: 0.00201668 s, token_id len: 12, device: disk
get value time: 0.00172023 s, token_id len: 12, device: disk
get  key  time: 0.00068482 s, token_id len: 1, device: disk
get value time: 0.00064605 s, token_id len: 1, device: disk
get  key  time: 0.00088161 s, token_id len: 10, device: disk
get value time: 0.00089157 s, token_id len: 10, device: disk
get  key  time: 0.00151213 s, token_id len: 13, device: disk
get value time: 0.00122492 s, token_id len: 13, device: disk
get  key  time: 0.00079010 s, token_id len: 10, device: disk
get value time: 0.00084639 s, token_id len: 10, device: disk
get  key  time: 0.00138808 s, token_id len: 11, device: disk
get value time: 0.00134270 s, token_id len: 11, device: disk
get  key  time: 0.00097474 s, token_id len: 10, device: disk
get value time: 0.00089252 s, token_id len: 10, device: disk
get  key  time: 0.00172434 s, token_id len: 11, device: disk
get value time: 0.00157186 s, token_id len: 11, device: disk
get  key  time: 0.00049652 s, token_id len: 2, device: disk
get value time: 0.00066182 s, token_id len: 2, device: disk
get  key  time: 0.00090631 s, token_id len: 10, device: disk
get value time: 0.00087330 s, token_id len: 10, device: disk
get  key  time: 0.00181279 s, token_id len: 9, device: disk
get value time: 0.00221619 s, token_id len: 9, device: disk
get  key  time: 0.00067758 s, token_id len: 1, device: disk
get value time: 0.00077808 s, token_id len: 1, device: disk
get  key  time: 0.00087211 s, token_id len: 10, device: disk
get value time: 0.00092123 s, token_id len: 10, device: disk
get  key  time: 0.00186614 s, token_id len: 14, device: disk
get value time: 0.00153948 s, token_id len: 14, device: disk
get  key  time: 0.00091980 s, token_id len: 10, device: disk
get value time: 0.00076483 s, token_id len: 10, device: disk
get  key  time: 0.00139423 s, token_id len: 16, device: disk
get value time: 0.00096714 s, token_id len: 16, device: disk
get  key  time: 0.00048327 s, token_id len: 2, device: disk
get value time: 0.00051715 s, token_id len: 2, device: disk
get  key  time: 0.00088262 s, token_id len: 10, device: disk
get value time: 0.00085955 s, token_id len: 10, device: disk
get  key  time: 0.00163401 s, token_id len: 18, device: disk
get value time: 0.00147003 s, token_id len: 18, device: disk
get  key  time: 0.00094025 s, token_id len: 10, device: disk
get value time: 0.00090269 s, token_id len: 10, device: disk
get  key  time: 0.00186813 s, token_id len: 14, device: disk
get value time: 0.00175066 s, token_id len: 14, device: disk
get  key  time: 0.00053841 s, token_id len: 1, device: disk
get value time: 0.00066961 s, token_id len: 1, device: disk
get  key  time: 0.00094584 s, token_id len: 10, device: disk
get value time: 0.00091942 s, token_id len: 10, device: disk
get  key  time: 0.00186229 s, token_id len: 14, device: disk
get value time: 0.00150840 s, token_id len: 14, device: disk
get  key  time: 0.00106106 s, token_id len: 10, device: disk
get value time: 0.00085947 s, token_id len: 10, device: disk
get  key  time: 0.00164200 s, token_id len: 8, device: disk
get value time: 0.00147890 s, token_id len: 8, device: disk
get  key  time: 0.00045362 s, token_id len: 1, device: disk
get value time: 0.00049606 s, token_id len: 1, device: disk
get  key  time: 0.00086758 s, token_id len: 10, device: disk
get value time: 0.00086050 s, token_id len: 10, device: disk
get  key  time: 0.00144652 s, token_id len: 18, device: disk
get value time: 0.00139291 s, token_id len: 18, device: disk
get  key  time: 0.00087680 s, token_id len: 10, device: disk
get value time: 0.00087821 s, token_id len: 10, device: disk
get  key  time: 0.00175215 s, token_id len: 17, device: disk
get value time: 0.00202486 s, token_id len: 17, device: disk
get  key  time: 0.00052833 s, token_id len: 1, device: disk
get value time: 0.00052261 s, token_id len: 1, device: disk
get  key  time: 0.00091450 s, token_id len: 10, device: disk
get value time: 0.00090103 s, token_id len: 10, device: disk
get  key  time: 0.00187728 s, token_id len: 12, device: disk
get value time: 0.00204972 s, token_id len: 12, device: disk
get  key  time: 0.00090997 s, token_id len: 10, device: disk
get value time: 0.00095304 s, token_id len: 10, device: disk
get  key  time: 0.00171190 s, token_id len: 16, device: disk
get value time: 0.00149904 s, token_id len: 16, device: disk
get  key  time: 0.00088271 s, token_id len: 2, device: disk
get value time: 0.00050800 s, token_id len: 2, device: disk
get  key  time: 0.00087102 s, token_id len: 10, device: disk
get value time: 0.00077449 s, token_id len: 10, device: disk
get  key  time: 0.00151015 s, token_id len: 16, device: disk
get value time: 0.00147686 s, token_id len: 16, device: disk
get  key  time: 0.00052681 s, token_id len: 2, device: disk
get value time: 0.00047984 s, token_id len: 2, device: disk
get  key  time: 0.00090858 s, token_id len: 10, device: disk
get value time: 0.00090577 s, token_id len: 10, device: disk
get  key  time: 0.00167010 s, token_id len: 18, device: disk
get value time: 0.00151444 s, token_id len: 18, device: disk
get  key  time: 0.00091484 s, token_id len: 10, device: disk
get value time: 0.00091607 s, token_id len: 10, device: disk
get  key  time: 0.00190228 s, token_id len: 18, device: disk
get value time: 0.00176940 s, token_id len: 18, device: disk
get  key  time: 0.00096832 s, token_id len: 10, device: disk
get value time: 0.00086669 s, token_id len: 10, device: disk
get  key  time: 0.00196081 s, token_id len: 17, device: disk
get value time: 0.00138357 s, token_id len: 17, device: disk
get  key  time: 0.00051848 s, token_id len: 1, device: disk
get value time: 0.00065839 s, token_id len: 1, device: disk
get  key  time: 0.00090091 s, token_id len: 10, device: disk
get value time: 0.00085657 s, token_id len: 10, device: disk
get  key  time: 0.00159842 s, token_id len: 17, device: disk
get value time: 0.00153837 s, token_id len: 17, device: disk
get  key  time: 0.00047078 s, token_id len: 1, device: disk
get value time: 0.00045514 s, token_id len: 1, device: disk
get  key  time: 0.00082251 s, token_id len: 10, device: disk
get value time: 0.00085033 s, token_id len: 10, device: disk
get  key  time: 0.00146795 s, token_id len: 17, device: disk
get value time: 0.00179033 s, token_id len: 17, device: disk
get  key  time: 0.00056864 s, token_id len: 1, device: disk
get value time: 0.00069639 s, token_id len: 1, device: disk
get  key  time: 0.00089595 s, token_id len: 10, device: disk
get value time: 0.00083169 s, token_id len: 10, device: disk
get  key  time: 0.00155075 s, token_id len: 18, device: disk
get value time: 0.00153365 s, token_id len: 18, device: disk
get  key  time: 0.00093337 s, token_id len: 10, device: disk
get value time: 0.00085119 s, token_id len: 10, device: disk
get  key  time: 0.00188506 s, token_id len: 16, device: disk
get value time: 0.00167600 s, token_id len: 16, device: disk
get  key  time: 0.00058762 s, token_id len: 2, device: disk
get value time: 0.00051762 s, token_id len: 2, device: disk
get  key  time: 0.00091315 s, token_id len: 10, device: disk
get value time: 0.00091584 s, token_id len: 10, device: disk
get  key  time: 0.00152813 s, token_id len: 18, device: disk
get value time: 0.00139468 s, token_id len: 18, device: disk
get  key  time: 0.00072291 s, token_id len: 10, device: disk
get value time: 0.00084906 s, token_id len: 10, device: disk
get  key  time: 0.00135870 s, token_id len: 16, device: disk
get value time: 0.00128985 s, token_id len: 16, device: disk
get  key  time: 0.00046065 s, token_id len: 2, device: disk
get value time: 0.00045628 s, token_id len: 2, device: disk
get  key  time: 0.00087360 s, token_id len: 10, device: disk
get value time: 0.00089536 s, token_id len: 10, device: disk
get  key  time: 0.00166687 s, token_id len: 18, device: disk
get value time: 0.00139075 s, token_id len: 18, device: disk
get  key  time: 0.00086388 s, token_id len: 10, device: disk
get value time: 0.00085356 s, token_id len: 10, device: disk
get  key  time: 0.00189427 s, token_id len: 18, device: disk
get value time: 0.00172785 s, token_id len: 18, device: disk
get  key  time: 0.00086848 s, token_id len: 10, device: disk
get value time: 0.00090173 s, token_id len: 10, device: disk
get  key  time: 0.00183970 s, token_id len: 17, device: disk
get value time: 0.00138130 s, token_id len: 17, device: disk
get  key  time: 0.00066628 s, token_id len: 1, device: disk
get value time: 0.00063592 s, token_id len: 1, device: disk
get  key  time: 0.00090515 s, token_id len: 10, device: disk
get value time: 0.00069465 s, token_id len: 10, device: disk
get  key  time: 0.00139458 s, token_id len: 18, device: disk
get value time: 0.00122230 s, token_id len: 18, device: disk
get  key  time: 0.00096401 s, token_id len: 10, device: disk
get value time: 0.00084352 s, token_id len: 10, device: disk
get  key  time: 0.00161110 s, token_id len: 8, device: disk
get value time: 0.00150898 s, token_id len: 8, device: disk
get  key  time: 0.00014705 s, token_id len: 26, device: cuda:0
get value time: 0.00013149 s, token_id len: 26, device: cuda:0
